MLS,sold_price,zipcode,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,kitchen_features,fireplaces,floor_covering,HOA,sold_price_bin,total_bed_bath,sold_price_log,lot_acres_log,sold_price_category,zip,city,state_id,price_per_sqrt_ft,cv,maintenance_cost,volatility_risk,sold_price_risk,maintenance_risk,age_risk,weighted_score,final_risk,risk_category
21513745,560000.0,85730,-110.76621,32.172224,4.23,5933.44,2001,5,4.0,3867.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Concrete",16.0,"(168999.999, 575000.0]",9.0,13.235693848424024,1.6544112780768316,Low,85730,Tucson,AZ,144.81510214636668,0.18217775147826162,5949.44,Low,Low,Medium,Low,1.1,Low,2
21514283,550000.0,85737,-111.006268,32.413739,0.55,4445.94,1999,3,3.0,3025.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Concrete",17.0,"(168999.999, 575000.0]",6.0,13.21767537538882,0.4382549309311553,Low,85737,Tucson,AZ,181.8181818181818,0.17386405378090478,4462.94,Low,Low,Low,Low,1.0,Low,2
21508346,522000.0,85718,-110.895976,32.328485,0.86,4852.75,1977,3,3.0,3002.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2,"Mexican Tile, Other",0.0,"(168999.999, 575000.0]",6.0,13.165424782571751,0.6205764877251099,Low,85718,Tucson,AZ,173.88407728181213,0.23009985797140417,4852.75,Low,Low,Low,High,1.2000000000000002,Low,2
21514366,527150.0,85750,-110.82352,32.274529,1.82,7269.04,1991,5,5.0,3991.0,4.0,"Compactor, Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Ceramic Tile",0.0,"(168999.999, 575000.0]",10.0,13.175242313996565,1.0367368849500225,Low,85750,Tucson,AZ,132.08469055374593,0.2476370394592814,7269.04,Medium,Low,Medium,Low,1.6,Medium,3
21532096,559000.0,85718,-110.887104,32.328061,0.81,5217.0,1974,3,2.0,3787.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2,"Carpet, Ceramic Tile",257.0,"(168999.999, 575000.0]",5.0,13.2339065410444,0.5933268452777344,Low,85718,Tucson,AZ,147.61024557697385,0.23009985797140417,5474.0,Low,Low,Medium,High,1.3,Low,2
21602710,569000.0,85749,-110.723684,32.244286,0.87,4897.0,1988,4,4.0,4133.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile, Mexican Tile",0.0,"(168999.999, 575000.0]",8.0,13.251637470576169,0.6259384308664953,Low,85749,Tucson,AZ,137.67239293491411,0.29008670230429356,4897.0,High,Low,Medium,Low,2.1,Medium,3
21521465,525000.0,85718,-110.924317,32.321761,0.28,4848.03,2003,3,3.0,2653.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",2,"Carpet, Ceramic Tile",183.0,"(168999.999, 575000.0]",6.0,13.171155446333852,0.2468600779315258,Low,85718,Tucson,AZ,197.88918205804748,0.23009985797140417,5031.03,Low,Low,Medium,Low,1.1,Low,2
21605206,545000.0,85718,-110.883863,32.319076,0.83,3897.57,1978,3,4.0,2436.0,2.0,"Dishwasher, Garbage Disposal, Oven",1,"Carpet, Ceramic Tile",21.0,"(168999.999, 575000.0]",7.0,13.208542908506082,0.6043159668533296,Low,85718,Tucson,AZ,223.72742200328406,0.23009985797140417,3918.57,Low,Low,Low,High,1.2000000000000002,Low,2
21603489,528500.0,85737,-110.958601,32.41499,1.61,5324.31,1987,4,4.0,3007.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Mexican Tile, Other",0.0,"(168999.999, 575000.0]",8.0,13.177799976438228,0.959350221334602,Low,85737,Tucson,AZ,175.75656800798137,0.17386405378090478,5324.31,Low,Low,Medium,Low,1.1,Low,2
21625410,555000.0,85718,-110.896603,32.331043,0.82,4965.8,1971,3,3.0,2864.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",6.0,"(168999.999, 575000.0]",6.0,13.22672519452875,0.598836501088704,Low,85718,Tucson,AZ,193.7849162011173,0.23009985797140417,4971.8,Low,Low,Medium,High,1.3,Low,2
21201707,550000.0,85750,-110.826648,32.31575,0.95,4028.0,1991,3,3.0,2758.0,2.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Mexican Tile, Natural Stone",0.0,"(168999.999, 575000.0]",6.0,13.21767537538882,0.6678293725756554,Low,85750,Tucson,AZ,199.41986947063089,0.2476370394592814,4028.0,Medium,Low,Low,Low,1.5000000000000002,Medium,3
21217997,550000.0,85718,-110.933653,32.329485,1.01,4394.0,1993,4,3.0,2924.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",0.0,"(168999.999, 575000.0]",7.0,13.21767537538882,0.6981347220709844,Low,85718,Tucson,AZ,188.0984952120383,0.23009985797140417,4394.0,Low,Low,Low,Low,1.0,Low,2
21226279,550000.0,85750,-110.857463,32.31105,0.9,4078.52,1994,4,3.0,2816.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Mexican Tile",40.0,"(168999.999, 575000.0]",7.0,13.21767537538882,0.6418538861723948,Low,85750,Tucson,AZ,195.3125,0.2476370394592814,4118.52,Medium,Low,Low,Low,1.5000000000000002,Medium,3
21307251,536000.0,85750,-110.865044,32.29558,0.77,4683.0,1993,4,4.0,3797.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,Ceramic Tile,30.0,"(168999.999, 575000.0]",8.0,13.19189130572284,0.5709795465857378,Low,85750,Tucson,AZ,141.164076902818,0.2476370394592814,4713.0,Medium,Low,Low,Low,1.5000000000000002,Medium,3
21314587,562500.0,85749,-110.704712,32.242066,3.4,5154.0,1984,4,3.0,3843.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Wood, Other",22.0,"(168999.999, 575000.0]",7.0,13.24014819083691,1.4816045409242156,Low,85749,Tucson,AZ,146.37002341920376,0.29008670230429356,5176.0,High,Low,Medium,High,2.3,Medium,3
21318984,567109.0,85737,-110.964597,32.404235,0.42,3485.0,2013,3,3.0,2700.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Ceramic Tile",75.0,"(168999.999, 575000.0]",6.0,13.248308567420976,0.3506568716131693,Low,85737,Tucson,AZ,210.04037037037037,0.17386405378090478,3560.0,Low,Low,Low,Low,1.0,Low,2
21706672,552000.0,85750,-110.87237,32.322947,0.83,6576.0,1990,5,3.0,4071.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Other",0.0,"(168999.999, 575000.0]",8.0,13.221305136851797,0.6043159668533296,Low,85750,Tucson,AZ,135.59322033898306,0.2476370394592814,6576.0,Medium,Low,Medium,Low,1.6,Medium,3
21726531,569000.0,85742,-111.074849,32.387779,4.34,6652.92,2002,4,3.0,3140.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Island, Prep Sink, Appliance Color: Black",1,"Carpet, Mexican Tile",0.0,"(168999.999, 575000.0]",7.0,13.251637470576169,1.6752256529721037,Low,85742,Tucson,AZ,181.21019108280254,0.18745881575170323,6652.92,Low,Low,Medium,Low,1.1,Low,2
21721688,532800.0,85637,-110.644308,31.668299,14.9,5098.71,1963,5,5.0,6427.0,0.0,"Compactor, Refrigerator",1,"Carpet, Ceramic Tile, Wood",0.0,"(168999.999, 575000.0]",10.0,13.185903275083431,2.766319109226186,Low,85637,Sonoita,AZ,82.90026450910223,0.5343514190614518,5098.71,High,Low,Medium,High,2.3,Medium,3
21817527,569000.0,85718,-110.89741,32.326631,1.0,5636.05,1977,4,4.0,2793.0,2.0,"Dishwasher, Electric Range, Garbage Disposal, Lazy Susan, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Silestone, Microwave: ., Oven: .",2,"Carpet, Ceramic Tile",6.25,"(168999.999, 575000.0]",8.0,13.251637470576169,0.6931471805599453,Low,85718,Tucson,AZ,203.7235947010383,0.23009985797140417,5642.3,Low,Low,Medium,High,1.3,Low,2
21823899,550000.0,85623,-110.922016,32.585102,0.19,3154.32,2008,2,3.0,2297.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Appliance Color: Stainless, Countertops: Granite, Microwave: GE, Oven: GE",1,"Carpet, Ceramic Tile",194.51,"(168999.999, 575000.0]",5.0,13.21767537538882,0.173953307123438,Low,85623,Oracle,AZ,239.442751414889,0.1344078595725969,3348.83,Low,Low,Low,Low,1.0,Low,2
21819209,515000.0,85641,-110.639133,32.126069,6.03,2521.39,1970,4,5.0,4222.0,3.0,"Desk, Dishwasher, Double Sink, Electric Range, Lazy Susan, Pantry: Walk-In, Refrigerator, Appliance Color: Black, Countertops: Granite, Microwave: Built-In, Oven: black",3,Mexican Tile,0.0,"(168999.999, 575000.0]",9.0,13.15192412139156,1.9501867058225737,Low,85641,Vail,AZ,121.98010421601137,0.150046862738127,2521.39,Low,Low,Low,High,1.2000000000000002,Low,2
21823851,550000.0,85704,-110.97453,32.303114,2.43,5173.54,1951,5,3.0,3000.0,3.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Lazy Susan, Refrigerator, Appliance Color: Stainless, Countertops: Marble",1,Ceramic Tile,0.0,"(168999.999, 575000.0]",8.0,13.21767537538882,1.2325602611778486,Low,85704,Tucson,AZ,183.33333333333334,0.18579799793456353,5173.54,Low,Low,Medium,High,1.3,Low,2
21912651,557000.0,85715,-110.850396,32.252949,0.58,4971.45,1963,4,4.0,3155.0,0.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Water Purifier, Appliance Color: Stainless, Countertops: Granite",2,"Carpet, Ceramic Tile",119.66,"(168999.999, 575000.0]",8.0,13.230322314239944,0.4574248470388754,Low,85715,Tucson,AZ,176.54516640253567,0.27190396342319195,5091.11,High,Low,Medium,High,2.3,Medium,3
21914564,550000.0,85711,-110.863154,32.22372,0.59,3133.47,1961,5,3.0,3083.0,0.0,"Dishwasher, Double Sink, Freezer, Gas Range, Island, Microwave: yes, Oven: yes",1,"Carpet, Concrete, Wood",0.0,"(168999.999, 575000.0]",8.0,13.21767537538882,0.4637340162321401,Low,85711,Tucson,AZ,178.39766461239054,0.2299692045660743,3133.47,Low,Low,Low,High,1.2000000000000002,Low,2
21920357,550000.0,85750,-110.817653,32.276435,0.53,4890.13,1981,5,3.0,3375.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Appliance Color: Stainless, Countertops: Granite, Microwave: Shelf, Oven: Built-in gas",3,"Ceramic Tile, Concrete, Mexican Tile, Wood",0.0,"(168999.999, 575000.0]",8.0,13.21767537538882,0.4252677354043441,Low,85750,Tucson,AZ,162.96296296296296,0.2476370394592814,4890.13,Medium,Low,Medium,High,1.8,Medium,3
21331910,568963.0,85658,-111.069398,32.434828,0.21,892.04,2013,4,3.0,2760.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Concrete,38.0,"(168999.999, 575000.0]",7.0,13.251572442214112,0.1906203596086497,Low,85658,Marana,AZ,206.14601449275364,0.3926767832167278,930.04,High,Low,Low,Low,2.0,Medium,3
21803815,563000.0,85658,-111.052352,32.434883,0.83,7429.9,2013,4,3.0,2868.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Reverse Osmosis, Water Purifier, Appliance Color: Stainless, Countertops: GRANITE SLAB, Microwave: built in, Oven: WALL OVEN",1,Concrete,63.33,"(168999.999, 575000.0]",7.0,13.241036683319184,0.6043159668533296,Low,85658,Marana,AZ,196.30404463040446,0.3926767832167278,7493.23,High,Low,Medium,Low,2.1,Medium,3
21401424,495000.0,85742,-111.060928,32.394661,3.32,4929.16,1994,4,4.0,3897.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Mexican Tile",17.0,"(168999.999, 575000.0]",8.0,13.112315061750808,1.463255402256019,Low,85742,Tucson,AZ,127.02078521939954,0.18745881575170323,4946.16,Low,Low,Medium,Low,1.1,Low,2
21816429,557000.0,85623,-110.926474,32.586511,0.21,3557.58,2013,3,4.0,2819.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Granite, Microwave: GE Profile, Oven: GE Profile",2,"Carpet, Ceramic Tile",194.51,"(168999.999, 575000.0]",7.0,13.230322314239944,0.1906203596086497,Low,85623,Oracle,AZ,197.5877970911671,0.1344078595725969,3752.09,Low,Low,Low,Low,1.0,Low,2
21827531,562000.0,85749,-110.727649,32.258795,0.94,5304.36,1997,4,3.0,3525.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built-In, Oven: Built in  Convection",1,"Carpet, Ceramic Tile, Natural Stone",8.33,"(168999.999, 575000.0]",7.0,13.239258908233676,0.6626879730752367,Low,85749,Tucson,AZ,159.43262411347519,0.29008670230429356,5312.69,High,Low,Medium,Low,2.1,Medium,3
21611691,555000.0,85750,-110.853032,32.32219,0.14,5167.93,1999,3,3.0,2191.0,2.0,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Ceramic Tile",107.0,"(168999.999, 575000.0]",6.0,13.22672519452875,0.1310282624064041,Low,85750,Tucson,AZ,253.30899132816066,0.2476370394592814,5274.93,Medium,Low,Medium,Low,1.6,Medium,3
21901846,555000.0,85750,-110.821745,32.302083,0.56,3773.68,1978,4,2.0,2559.0,2.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Quartz, Microwave: Stainless",1,"Natural Stone, Wood",5.0,"(168999.999, 575000.0]",6.0,13.22672519452875,0.4446858212614457,Low,85750,Tucson,AZ,216.88159437280189,0.2476370394592814,3778.68,Medium,Low,Low,High,1.7000000000000002,Medium,3
21907937,568000.0,85716,-110.93219,32.224218,0.24,3943.5,1949,3,3.0,2852.0,1.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Closet, Prep Sink, Refrigerator, Appliance Color: Stainless, Oven: Under Range",1,"Natural Stone, Wood",0.0,"(168999.999, 575000.0]",6.0,13.24987845826512,0.2151113796169455,Low,85716,Tucson,AZ,199.1584852734923,0.21424462821027795,3943.5,Low,Low,Low,High,1.2000000000000002,Low,2
21829834,537000.0,85718,-110.908785,32.325834,0.69,4929.25,1970,4,3.0,2656.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Quartz, Microwave: ., Oven: .",1,Concrete,6.25,"(168999.999, 575000.0]",7.0,13.19375523568666,0.5247285289349821,Low,85718,Tucson,AZ,202.18373493975903,0.23009985797140417,4935.5,Low,Low,Medium,High,1.3,Low,2
21408647,567796.0,85749,-110.736693,32.288927,0.99,1287.0,2014,3,3.0,3051.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",0,"Carpet, Ceramic Tile",75.0,"(168999.999, 575000.0]",6.0,13.249519239456504,0.688134638736401,Low,85749,Tucson,AZ,186.10160603080956,0.29008670230429356,1362.0,High,Low,Low,Low,2.0,Medium,3
21826451,567608.0,85658,-111.106487,32.468775,0.29,1140.97,2018,3,4.0,2387.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Walk-In, Appliance Color: Stainless, Countertops: UPG Granite, Microwave: Stainless, Oven: Built-In",0,"Ceramic Tile, Other: UPG Flooring",45.0,"(168999.999, 575000.0]",7.0,13.249188080379104,0.2546422183735807,Low,85658,Marana,AZ,237.7913699204022,0.3926767832167278,1185.97,High,Low,Low,Low,2.0,Medium,3
21728991,550000.0,85737,-110.969236,32.409312,0.51,6193.5,2003,3,3.0,2507.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Double/Convection",2,"Carpet, Concrete",50.0,"(168999.999, 575000.0]",6.0,13.21767537538882,0.412109650826833,Low,85737,Tucson,AZ,219.38571998404467,0.17386405378090478,6243.5,Low,Low,Medium,Low,1.1,Low,2
21704135,530000.0,85658,-111.068804,32.44745,0.28,4305.3,2007,2,2.0,2070.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Wood",193.0,"(168999.999, 575000.0]",4.0,13.180634172318978,0.2468600779315258,Low,85658,Marana,AZ,256.03864734299515,0.3926767832167278,4498.3,High,Low,Low,Low,2.0,Medium,3
21809970,550000.0,85737,-111.009574,32.420231,0.47,6731.96,2015,4,3.0,3575.0,4.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless",0,"Ceramic Tile, Wood",83.0,"(168999.999, 575000.0]",7.0,13.21767537538882,0.3852624007906449,Low,85737,Tucson,AZ,153.84615384615384,0.17386405378090478,6814.96,Low,Low,Medium,Low,1.1,Low,2
21815941,550000.0,85718,-110.889361,32.278672,0.67,5491.0,1976,4,4.0,4139.0,2.0,"Dishwasher, Garbage Disposal, Gas Range, Pantry: Walk-In, Prep Sink, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: SS, Oven: Dacor",2,"Carpet, Ceramic Tile",3.0,"(168999.999, 575000.0]",8.0,13.21767537538882,0.5128236264286637,Low,85718,Tucson,AZ,132.88233872916163,0.23009985797140417,5494.0,Low,Low,Medium,High,1.3,Low,2
3051343,544000.0,85622,-111.00419,31.835595,1.0,3275.0,1985,3,3.0,3057.510582010582,2.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Island, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Microwave",2,"Carpet, Ceramic Tile",2.08,"(168999.999, 575000.0]",6.0,13.206706364071684,0.6931471805599453,Low,85622,Green Valley,AZ,177.92252403007947,0.2098672873618149,3277.08,Low,Low,Low,High,1.2000000000000002,Low,2
21832887,575359.5,85641,-110.687945,32.081978,1.07,625.0,2019,5,36.0,3720.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Walk-In, Appliance Color: Stainless, Countertops: Granite, Microwave: In cabinet",1,"Carpet, Ceramic Tile",0.0,"(575000.0, 635000.0]",41.0,13.262752079846097,0.7275486072772778,Mid,85641,Vail,AZ,154.6665322580645,0.150046862738127,625.0,Low,Low,Low,Low,1.0,Low,2
21716637,555411.0,85755,-110.984875,32.451048,0.26,900.22,2017,4,4.0,3679.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,"Carpet, Ceramic Tile",134.0,"(168999.999, 575000.0]",8.0,13.227465459671125,0.2311117209633866,Low,85755,Tucson,AZ,150.967926066866,0.23487108529113146,1034.22,Medium,Low,Low,Low,1.5000000000000002,Medium,3
21403810,560000.0,85739,-110.861093,32.534377,0.2,3785.0,2003,3,4.0,2670.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",198.0,"(168999.999, 575000.0]",7.0,13.235693848424024,0.1823215567939546,Low,85739,Tucson,AZ,209.7378277153558,0.5515161133822905,3983.0,High,Low,Low,Low,2.0,Medium,3
21415102,565000.0,85755,-110.989464,32.45798,0.19,4575.26,2001,2,3.0,2549.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",92.0,"(168999.999, 575000.0]",5.0,13.244582780038517,0.173953307123438,Low,85755,Tucson,AZ,221.65555119654766,0.23487108529113146,4667.26,Medium,Low,Low,Low,1.5000000000000002,Medium,3
21400344,645400.0,85737,-110.965254,32.40817,0.38,2334.0,2014,3,3.0,2700.0,2.0,"Dishwasher, Garbage Disposal, Microwave, Oven",0,"Carpet, Ceramic Tile",75.0,"(635000.0, 727000.0]",6.0,13.37762710802551,0.3220834991691133,Higher Mid,85737,Tucson,AZ,239.03703703703704,0.17386405378090478,2409.0,Low,Medium,Low,Low,1.3000000000000003,Low,2
21414149,550000.0,85658,-111.074224,32.4315,0.22,5238.02,2006,4,3.0,2680.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,"Ceramic Tile, Wood",37.0,"(168999.999, 575000.0]",7.0,13.21767537538882,0.1988508587451652,Low,85658,Marana,AZ,205.22388059701493,0.3926767832167278,5275.02,High,Low,Medium,Low,2.1,Medium,3
21424127,549750.0,85719,-110.954361,32.260253,0.23,3581.08,2008,3,3.0,2297.0,2.0,"Dishwasher, Garbage Disposal, Microwave, Oven",0,Concrete,0.0,"(168999.999, 575000.0]",6.0,13.217220727423994,0.2070141693843261,Low,85719,Tucson,AZ,239.33391380060948,0.26205205380613655,3581.08,High,Low,Low,Low,2.0,Medium,3
21423017,547500.0,85623,-110.924793,32.584389,0.28,2628.1,2011,3,3.0,2905.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Wood",150.0,"(168999.999, 575000.0]",6.0,13.213119567155143,0.2468600779315258,Low,85623,Oracle,AZ,188.46815834767642,0.1344078595725969,2778.1,Low,Low,Low,Low,1.0,Low,2
21404009,540000.0,85614,-110.970465,31.837729,2.08,5077.95,2007,4,3.0,2944.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",83.0,"(168999.999, 575000.0]",7.0,13.199326270390594,1.1249295969854831,Low,85614,Green Valley,AZ,183.42391304347825,0.09848112297876217,5160.95,Low,Low,Medium,Low,1.1,Low,2
21432872,545000.0,85718,-110.89563,32.288857,1.0,4552.18,1981,4,3.0,2821.0,2.0,"Dishwasher, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",25.0,"(168999.999, 575000.0]",7.0,13.208542908506082,0.6931471805599453,Low,85718,Tucson,AZ,193.19390287132222,0.23009985797140417,4577.18,Low,Low,Low,High,1.2000000000000002,Low,2
21315124,535000.0,85755,-110.979852,32.455813,0.45,6229.78,2002,3,3.0,3019.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Natural Stone",81.0,"(168999.999, 575000.0]",6.0,13.190023895035274,0.371563556432483,Low,85755,Tucson,AZ,177.21099701888042,0.23487108529113146,6310.78,Medium,Low,Medium,Low,1.6,Medium,3
21507627,565000.0,85750,-110.868461,32.322464,0.57,5038.0,1999,4,3.0,2607.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Wood",45.0,"(168999.999, 575000.0]",7.0,13.244582780038517,0.4510756193602167,Low,85750,Tucson,AZ,216.7242040659762,0.2476370394592814,5083.0,Medium,Low,Medium,Low,1.6,Medium,3
21422505,560000.0,85747,-110.733313,32.138784,1.61,2983.76,2006,5,4.0,4640.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",0.0,"(168999.999, 575000.0]",9.0,13.235693848424024,0.959350221334602,Low,85747,Tucson,AZ,120.6896551724138,0.3696739014823274,2983.76,High,Low,Low,Low,2.0,Medium,3
21510774,546812.0,85755,-110.979114,32.435518,0.27,5132.56,2002,4,3.0,3263.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",25.0,"(168999.999, 575000.0]",7.0,13.211862158238418,0.2390169004704999,Low,85755,Tucson,AZ,167.57952804167942,0.23487108529113146,5157.56,Medium,Low,Medium,Low,1.6,Medium,3
21507953,555000.0,85718,-110.940215,32.3318,1.1,4362.38,1983,3,3.0,3069.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Mexican Tile",10.0,"(168999.999, 575000.0]",6.0,13.22672519452875,0.7419373447293773,Low,85718,Tucson,AZ,180.84066471163246,0.23009985797140417,4372.38,Low,Low,Low,High,1.2000000000000002,Low,2
21502026,545000.0,85755,-110.989607,32.453815,0.24,3991.08,2007,4,4.0,3076.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",53.0,"(168999.999, 575000.0]",8.0,13.208542908506082,0.2151113796169455,Low,85755,Tucson,AZ,177.1781534460338,0.23487108529113146,4044.08,Medium,Low,Low,Low,1.5000000000000002,Medium,3
21505582,520000.0,85745,-111.074671,32.235121,0.89,4769.37,1995,3,3.0,2261.0,3.0,"Dishwasher, Microwave, Oven",2,"Carpet, Mexican Tile",0.0,"(168999.999, 575000.0]",6.0,13.161586013632684,0.636576829071551,Low,85745,Tucson,AZ,229.98673153471915,0.27827454328546114,4769.37,High,Low,Low,Low,2.0,Medium,3
21526202,535000.0,85742,-111.024347,32.376686,1.04,4763.0,1993,4,4.0,3817.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Mexican Tile",0.0,"(168999.999, 575000.0]",8.0,13.190023895035274,0.712949807856125,Low,85742,Tucson,AZ,140.16243122871364,0.18745881575170323,4763.0,Low,Low,Low,Low,1.0,Low,2
21527958,537000.0,85739,-110.861406,32.546813,0.32,3515.18,2005,2,3.0,2578.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Ceramic Tile,158.0,"(168999.999, 575000.0]",5.0,13.19375523568666,0.2776317365982795,Low,85739,Tucson,AZ,208.30100853374708,0.5515161133822905,3673.18,High,Low,Low,Low,2.0,Medium,3
21610310,550000.0,85719,-110.941939,32.242981,0.48,2445.49,1954,3,3.0,2169.0,0.0,"Dishwasher, Refrigerator, Microwave, Oven",1,Ceramic Tile,0.0,"(168999.999, 575000.0]",6.0,13.21767537538882,0.3920420877760237,Low,85719,Tucson,AZ,253.57307514983864,0.26205205380613655,2445.49,High,Low,Low,High,2.2,Medium,3
21607742,560000.0,85718,-110.93658,32.314345,1.08,3568.2,1961,4,4.0,2743.0,2.0,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Natural Stone",5.0,"(168999.999, 575000.0]",8.0,13.235693848424024,0.7323678937132266,Low,85718,Tucson,AZ,204.1560335399198,0.23009985797140417,3573.2,Low,Low,Low,High,1.2000000000000002,Low,2
21611094,565000.0,85711,-110.902102,32.230035,0.8,5010.0,1977,5,4.0,4103.0,6.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",1,"Ceramic Tile, Concrete",0.0,"(168999.999, 575000.0]",9.0,13.244582780038517,0.5877866649021191,Low,85711,Tucson,AZ,137.7041189373629,0.2299692045660743,5010.0,Low,Low,Medium,High,1.3,Low,2
21616660,535000.0,85749,-110.787663,32.260832,4.17,5471.22,1986,3,3.0,3228.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Other,0.0,"(168999.999, 575000.0]",6.0,13.190023895035274,1.6428726885203375,Low,85749,Tucson,AZ,165.73729863692688,0.29008670230429356,5471.22,High,Low,Medium,High,2.3,Medium,3
